   4.4167680e-02   9.1972800e-02   0.0000000e+00
   1.4600736e-01   7.1264880e-01   0.0000000e+00
   8.6271480e-02   2.8272240e-01   0.0000000e+00
   1.4714136e-01   6.9100560e-01   0.0000000e+00
   8.6106240e-02   2.8272240e-01   0.0000000e+00
   1.4636052e-01   7.0876080e-01   0.0000000e+00
   8.5574880e-02   2.8272240e-01   0.0000000e+00
   1.4332788e-01   5.6864160e-01   0.0000000e+00
   5.6700000e-03   3.6687600e-01   0.0000000e+00
   1.8809496e-01   7.6781520e-01   0.0000000e+00
   8.5545720e-02   2.8272240e-01   0.0000000e+00
   1.1398968e-01   3.9173760e-01   0.0000000e+00
   1.4469840e-02   4.0001040e-01   0.0000000e+00
   1.2307140e-01   5.7751920e-01   0.0000000e+00
   8.5555440e-02   2.8272240e-01   0.0000000e+00
   1.4576760e-01   7.0876080e-01   0.0000000e+00
   8.5649400e-02   2.8272240e-01   0.0000000e+00
   1.3954356e-01   6.1173360e-01   0.0000000e+00
   2.1190896e-01   2.8272240e-01   0.0000000e+00
   2.5312176e-01   6.1173360e-01   0.0000000e+00
   7.2388080e-02   2.8207440e-01   0.0000000e+00
   8.2947240e-02   1.8943200e-01   0.0000000e+00
  -3.4668000e-04   2.2267440e-01   0.0000000e+00
   6.9802560e-02   1.5679440e-01   0.0000000e+00
   5.4137160e-02   9.6660000e-02   0.0000000e+00
   5.6690280e-02   1.6791840e-01   0.0000000e+00
   8.1119880e-02  -2.4647760e-01   0.0000000e+00
   1.5454800e-02   5.7952800e-02   0.0000000e+00
   2.1332160e-02   2.7587520e-01   0.0000000e+00
   1.0631412e-01  -3.3201360e-01   0.0000000e+00
   1.0269504e-01  -2.8578960e-01   0.0000000e+00
   7.1830800e-02  -7.9855200e-02   0.0000000e+00
   6.0102000e-03   4.4457120e-01   0.0000000e+00
   4.6309320e-02   1.7334000e-01   0.0000000e+00
   9.9338400e-02   4.1426640e-01   0.0000000e+00
   1.3531860e-01   3.8612160e-01   0.0000000e+00
   3.5886240e-02   2.3328000e-01   0.0000000e+00
   7.3745640e-02   3.3240240e-01   0.0000000e+00
   2.8985040e-02  -2.0714400e-02   0.0000000e+00
   4.4294040e-02   7.8969600e-02   0.0000000e+00
   1.0241640e-01  -2.1651840e-01   0.0000000e+00
   4.3697880e-02   2.4645600e-02   0.0000000e+00
   5.0602320e-02   1.1404800e-02   0.0000000e+00
   4.3746480e-02   2.6438400e-02   0.0000000e+00
   5.0472720e-02   1.1404800e-02   0.0000000e+00
   4.7362320e-02  -2.9160000e-03   0.0000000e+00
   1.1504592e-01  -1.3273200e-01   0.0000000e+00
   6.3416520e-02  -2.3801040e-01   0.0000000e+00
   6.5875680e-02  -2.7676080e-01   0.0000000e+00
   8.5464720e-02  -3.5840880e-01   0.0000000e+00
   3.0501360e-02  -4.8146400e-02   0.0000000e+00
   1.3044240e-02   2.0988720e-01   0.0000000e+00
  -4.3092000e-04   3.3484320e-01   0.0000000e+00
   4.0341240e-02   2.3500800e-01   0.0000000e+00
   1.0001880e-02   3.7488960e-01   0.0000000e+00
   2.8084320e-02   1.5660000e-02   0.0000000e+00
   2.1588120e-02   1.1175840e-01   0.0000000e+00
   4.6416240e-02  -4.9680000e-04   0.0000000e+00
   6.8409360e-02  -2.0109600e-01   0.0000000e+00
   3.6592560e-02  -2.1340800e-02   0.0000000e+00
   4.1238720e-02   3.8815200e-01   0.0000000e+00
   2.1030840e-02   2.0707920e-01   0.0000000e+00
   2.8910520e-02   6.7372560e-01   0.0000000e+00
   5.2581960e-02   1.4081040e-01   0.0000000e+00
   3.0358800e-02   5.6795040e-01   0.0000000e+00
   1.1466360e-02  -3.9636000e-02   0.0000000e+00
   3.9625200e-03   4.6591200e-01   0.0000000e+00
   2.0959560e-02   1.0892880e-01   0.0000000e+00
   2.0058840e-02   3.9996720e-01   0.0000000e+00
   1.7716320e-02   3.3838560e-01   0.0000000e+00
   2.6969760e-02   3.7417680e-01   0.0000000e+00
   6.1815960e-02   2.7559440e-01   0.0000000e+00
   4.7206800e-03   4.7284560e-01   0.0000000e+00
   1.6627680e-02   1.4839200e-01   0.0000000e+00
   2.9299320e-02   4.0551840e-01   0.0000000e+00
   1.3387680e-02   1.9442160e-01   0.0000000e+00
   3.1104000e-03   4.9967280e-01   0.0000000e+00
   3.5264160e-02   2.4127200e-01   0.0000000e+00
   7.3645200e-03   4.3076880e-01   0.0000000e+00
   9.9701280e-02   3.1555440e-01   0.0000000e+00
   6.0801840e-02   4.5476640e-01   0.0000000e+00
   7.3489680e-02   3.3717600e-01   0.0000000e+00
   9.3755880e-02   4.3873920e-01   0.0000000e+00
   3.4651800e-02   2.1388320e-01   0.0000000e+00
   4.8561120e-02   3.6983520e-01   0.0000000e+00
   3.4927200e-02   2.6105760e-01   0.0000000e+00
   2.9869560e-02   2.6138160e-01   0.0000000e+00
   3.3660360e-02   2.3127120e-01   0.0000000e+00
   2.2582800e-03   4.1407200e-01   0.0000000e+00
   3.6268560e-02   2.2584960e-01   0.0000000e+00
   2.1481200e-02   2.5034400e-01   0.0000000e+00
   3.9187800e-02   2.8624320e-01   0.0000000e+00
   4.9235040e-02   4.3333920e-01   0.0000000e+00
   4.9844160e-02   2.2790160e-01   0.0000000e+00
   4.8185280e-02   4.1459040e-01   0.0000000e+00
   5.5206360e-02   2.3708160e-01   0.0000000e+00
   4.2755040e-02   3.4529760e-01   0.0000000e+00
   4.3066080e-02   2.5518240e-01   0.0000000e+00
   4.2081120e-02   3.7316160e-01   0.0000000e+00
   3.2976720e-02   3.0114720e-01   0.0000000e+00
   2.7118800e-03   4.6193760e-01   0.0000000e+00
   9.7144920e-02   2.7164160e-01   0.0000000e+00
   1.1328984e-01   3.0456000e-01   0.0000000e+00
   3.4256520e-02   1.2461040e-01   0.0000000e+00
  -2.1827880e-02   4.7174400e-01   0.0000000e+00
   2.8547640e-02   1.4990400e-01   0.0000000e+00
   1.7327520e-02   1.7874000e-01   0.0000000e+00
   9.6205320e-02   3.2343840e-01   0.0000000e+00
   1.5718212e-01   5.1563520e-01   0.0000000e+00
   9.9834120e-02   4.1029200e-01   0.0000000e+00
   1.8143676e-01   5.2315200e-01   0.0000000e+00
   9.6837120e-02   2.9304720e-01   0.0000000e+00
   1.6429716e-01   4.0258080e-01   0.0000000e+00
   1.2367080e-01   2.7565920e-01   0.0000000e+00
   2.5129440e-01   6.6113280e-01   0.0000000e+00
   1.1197440e-01   3.4344000e-01   0.0000000e+00
   2.4345036e-01   6.5113200e-01   0.0000000e+00
   9.8159040e-02   2.3973840e-01   0.0000000e+00
   1.6733628e-01   5.1628320e-01   0.0000000e+00
   1.2151944e-01   3.5942400e-01   0.0000000e+00
   1.4359680e-02   6.5085120e-01   0.0000000e+00
   4.9685400e-02   3.2415120e-01   0.0000000e+00
   3.0196800e-02   5.7626640e-01   0.0000000e+00
   4.7180880e-02   3.2495040e-01   0.0000000e+00
   8.3413800e-02   3.6612000e-01   0.0000000e+00
   1.0372212e-01   3.2495040e-01   0.0000000e+00
   8.7917400e-02   4.0033440e-01   0.0000000e+00
   9.8269200e-02   3.2495040e-01   0.0000000e+00
   1.2740004e-01   3.6612000e-01   0.0000000e+00
   1.2700800e-01   3.2495040e-01   0.0000000e+00
   2.1945816e-01   3.6612000e-01   0.0000000e+00
   1.0672560e-01   3.2495040e-01   0.0000000e+00
   1.5037488e-01   3.6612000e-01   0.0000000e+00
   1.0708200e-01   3.2495040e-01   0.0000000e+00
   1.5048180e-01   3.6612000e-01   0.0000000e+00
   9.9468000e-02   2.6613360e-01   0.0000000e+00
   8.7557760e-02   3.7750320e-01   0.0000000e+00
   4.1287320e-02   2.3852880e-01   0.0000000e+00
   1.5269796e-01   3.9914640e-01   0.0000000e+00
   1.0659600e-01   3.2495040e-01   0.0000000e+00
   1.4994396e-01   3.6612000e-01   0.0000000e+00
   1.0669320e-01   3.2495040e-01   0.0000000e+00
   9.6283080e-02   3.6612000e-01   0.0000000e+00
   5.4898560e-02   3.2495040e-01   0.0000000e+00
   6.1122600e-02   3.6612000e-01   0.0000000e+00
   5.0926320e-02   3.4585920e-01   0.0000000e+00
   2.3389560e-02   2.6749440e-01   0.0000000e+00
