 Mon May 16 09:14:50 PDT 2011  NRCS National Water and Climate Center - Provisional Data - subject to revision
Site Id,Date,Time (PST),WTEQ.I-1 (in) ,
663,2009-03-20,,     8.2,
663,2009-03-21,,     8.2,
663,2009-03-22,,     8.1,
663,2009-03-23,,     8.1,
663,2009-03-24,,     8.1,
663,2009-03-25,,     8.1,
663,2009-03-26,,     8.2,
663,2009-03-27,,     9.0,
663,2009-03-28,,     9.3,
663,2009-03-29,,     9.4,
663,2009-03-30,,     9.4,
663,2009-03-31,,     9.6,
663,2009-04-01,,     9.8,
663,2009-04-02,,    10.1,
663,2009-04-03,,    10.3,
663,2009-04-04,,    10.9,
663,2009-04-05,,    11.4,
663,2009-04-06,,    11.5,
663,2009-04-07,,    11.5,
663,2009-04-08,,    11.4,
663,2009-04-09,,    11.2,
663,2009-04-10,,    11.2,
663,2009-04-11,,    11.3,
663,2009-04-12,,    11.4,
663,2009-04-13,,    11.7,
663,2009-04-14,,    11.7,
663,2009-04-15,,    11.6,
663,2009-04-16,,    11.6,
663,2009-04-17,,    12.5,
663,2009-04-18,,    15.4,
663,2009-04-19,,    16.0,
663,2009-04-20,,    16.0,
663,2009-04-21,,    15.9,
663,2009-04-22,,    15.7,
663,2009-04-23,,    15.5,
663,2009-04-24,,    15.3,
663,2009-04-25,,    14.9,
663,2009-04-26,,    14.9,
663,2009-04-27,,    14.8,
663,2009-04-28,,    14.9,
663,2009-04-29,,    14.6,
663,2009-04-30,,    14.2,
663,2009-05-01,,    13.6,
663,2009-05-02,,    13.5,
663,2009-05-03,,    13.7,
663,2009-05-04,,    13.8,
663,2009-05-05,,    13.6,
663,2009-05-06,,    13.5,
663,2009-05-07,,    12.7,
663,2009-05-08,,    11.8,
663,2009-05-09,,    11.2,
663,2009-05-10,,    10.9,
663,2009-05-11,,    10.7,
663,2009-05-12,,     9.9,
663,2009-05-13,,     9.0,
663,2009-05-14,,     8.2,
663,2009-05-15,,     7.1,
663,2009-05-16,,     6.2,
663,2009-05-17,,     4.8,
663,2009-05-18,,     3.5,
663,2009-05-19,,     2.3,
663,2009-05-20,,     2.1,
663,2009-05-21,,     1.4,
663,2009-05-22,,     0.9,
663,2009-05-23,,     0.7,
663,2009-05-24,,     0.4,
663,2009-05-25,,     0.0,
663,2009-05-26,,     0.3,
663,2009-05-27,,     0.0,
663,2009-05-28,,     0.0,
663,2009-05-29,,     0.0,
663,2009-05-30,,     0.0,
663,2009-05-31,,     0.0,
663,2009-06-01,,     0.0,
663,2009-06-02,,     0.0,
663,2009-06-03,,     0.0,
663,2009-06-04,,     0.0,
663,2009-06-05,,     0.0,
663,2009-06-06,,     0.0,
663,2009-06-07,,     0.0,
663,2009-06-08,,     0.0,
663,2009-06-09,,     0.0,
663,2009-06-10,,     0.0,
663,2009-06-11,,     0.0,
663,2009-06-12,,     0.0,
663,2009-06-13,,     0.0,
663,2009-06-14,,     0.0,
663,2009-06-15,,     0.0,
663,2009-06-16,,     0.0,
663,2009-06-17,,     0.0,
663,2009-06-18,,     0.0,
663,2009-06-19,,     0.0,
663,2009-06-20,,     0.0,
663,2009-06-21,,     0.0,
663,2009-06-22,,     0.0,
663,2009-06-23,,     0.0,
663,2009-06-24,,     0.0,
663,2009-06-25,,     0.0,
663,2009-06-26,,     0.0,
663,2009-06-27,,     0.0,
663,2009-06-28,,     0.0,
663,2009-06-29,,     0.0,
663,2009-06-30,,     0.0,
663,2009-07-01,,     0.0,
663,2009-07-02,,     0.0,
663,2009-07-03,,     0.0,
663,2009-07-04,,     0.0,
663,2009-07-05,,     0.0,
663,2009-07-06,,     0.0,
663,2009-07-07,,     0.0,
663,2009-07-08,,     0.0,
663,2009-07-09,,     0.0,
663,2009-07-10,,     0.0,
663,2009-07-11,,     0.0,
663,2009-07-12,,     0.0,
663,2009-07-13,,     0.0,
663,2009-07-14,,     0.0,
663,2009-07-15,,     0.0,
663,2009-07-16,,     0.0,
663,2009-07-17,,     0.0,
663,2009-07-18,,     0.0,
663,2009-07-19,,     0.0,
663,2009-07-20,,     0.0,
663,2009-07-21,,     0.0,
663,2009-07-22,,     0.0,
663,2009-07-23,,     0.0,
663,2009-07-24,,     0.0,
663,2009-07-25,,     0.0,
663,2009-07-26,,     0.0,
663,2009-07-27,,     0.0,
663,2009-07-28,,     0.0,
663,2009-07-29,,     0.0,
663,2009-07-30,,     0.0,
663,2009-07-31,,     0.0,
663,2009-08-01,,     0.0,
663,2009-08-02,,     0.0,
663,2009-08-03,,     0.0,
663,2009-08-04,,     0.0,
663,2009-08-05,,     0.0,
663,2009-08-06,,     0.0,
663,2009-08-07,,     0.0,
663,2009-08-08,,     0.0,
663,2009-08-09,,     0.0,
663,2009-08-10,,     0.0,
663,2009-08-11,,     0.0,
663,2009-08-12,,     0.0,
663,2009-08-13,,     0.0,
663,2009-08-14,,     0.0,
663,2009-08-15,,     0.0,
663,2009-08-16,,     0.0,
663,2009-08-17,,     0.0,
663,2009-08-18,,     0.0,
663,2009-08-19,,     0.0,
663,2009-08-20,,     0.0,
663,2009-08-21,,     0.0,
663,2009-08-22,,     0.0,
663,2009-08-23,,     0.0,
663,2009-08-24,,     0.0,
663,2009-08-25,,     0.0,
663,2009-08-26,,     0.0,
663,2009-08-27,,     0.0,
663,2009-08-28,,     0.0,
663,2009-08-29,,     0.0,
663,2009-08-30,,     0.0,
663,2009-08-31,,     0.0,
663,2009-09-01,,     0.0,
663,2009-09-02,,     0.0,
663,2009-09-03,,     0.0,
663,2009-09-04,,     0.0,
663,2009-09-05,,     0.0,
663,2009-09-06,,     0.0,
663,2009-09-07,,     0.0,
663,2009-09-08,,     0.0,
663,2009-09-09,,     0.0,
663,2009-09-10,,     0.0,
663,2009-09-11,,     0.0,
663,2009-09-12,,     0.0,
663,2009-09-13,,     0.0,
663,2009-09-14,,     0.0,
663,2009-09-15,,     0.0,
663,2009-09-16,,     0.0,
663,2009-09-17,,     0.0,
663,2009-09-18,,     0.0,
663,2009-09-19,,     0.0,
663,2009-09-20,,     0.0,
663,2009-09-21,,     0.1,
663,2009-09-22,,     0.4,
663,2009-09-23,,     0.5,
663,2009-09-24,,     0.6,
663,2009-09-25,,     0.5,
663,2009-09-26,,     0.3,
663,2009-09-27,,     0.1,
663,2009-09-28,,     0.0,
663,2009-09-29,,     0.0,
663,2009-09-30,,     0.0,
663,2009-09-30,23:59,     0.0,
663,2009-10-01,,     0.0,
663,2009-10-02,,     0.0,
663,2009-10-03,,     0.0,
663,2009-10-04,,     0.0,
663,2009-10-05,,     0.0,
663,2009-10-06,,     0.2,
663,2009-10-07,,     0.2,
663,2009-10-08,,     0.1,
663,2009-10-09,,     0.3,
663,2009-10-10,,     0.4,
663,2009-10-11,,     0.5,
663,2009-10-12,,     0.5,
663,2009-10-13,,     0.4,
663,2009-10-14,,     0.3,
663,2009-10-15,,     0.2,
663,2009-10-16,,     0.3,
663,2009-10-17,,     0.3,
663,2009-10-18,,     0.2,
663,2009-10-19,,     0.2,
663,2009-10-20,,     0.2,
663,2009-10-21,,     0.2,
663,2009-10-22,,     0.3,
663,2009-10-23,,     0.4,
663,2009-10-24,,     0.5,
663,2009-10-25,,     0.6,
663,2009-10-26,,     0.7,
663,2009-10-27,,     0.8,
663,2009-10-28,,     1.7,
663,2009-10-29,,     2.3,
663,2009-10-30,,     2.6,
663,2009-10-31,,     2.9,
663,2009-11-01,,     2.9,
663,2009-11-02,,     2.9,
663,2009-11-03,,     2.8,
663,2009-11-04,,     2.8,
663,2009-11-05,,     2.8,
663,2009-11-06,,     2.8,
663,2009-11-07,,     2.8,
663,2009-11-08,,     2.8,
663,2009-11-09,,     2.7,
663,2009-11-10,,     2.6,
663,2009-11-11,,     2.6,
663,2009-11-12,,     2.6,
663,2009-11-13,,     2.6,
663,2009-11-14,,     2.6,
663,2009-11-15,,     2.9,
663,2009-11-16,,     3.1,
663,2009-11-17,,     3.2,
663,2009-11-18,,     3.2,
663,2009-11-19,,     3.2,
663,2009-11-20,,     3.2,
663,2009-11-21,,     3.2,
663,2009-11-22,,     3.2,
663,2009-11-23,,     3.2,
663,2009-11-24,,     3.2,
663,2009-11-25,,     3.3,
663,2009-11-26,,     3.3,
663,2009-11-27,,     3.3,
663,2009-11-28,,     3.3,
663,2009-11-29,,     3.3,
663,2009-11-30,,     3.3,
663,2009-12-01,,     3.3,
663,2009-12-02,,     3.3,
663,2009-12-03,,     3.4,
663,2009-12-04,,     3.5,
663,2009-12-05,,     3.6,
663,2009-12-06,,     3.7,
663,2009-12-07,,     3.7,
663,2009-12-08,,     3.8,
663,2009-12-09,,     4.0,
663,2009-12-10,,     4.2,
663,2009-12-11,,     4.4,
663,2009-12-12,,     4.4,
663,2009-12-13,,     4.5,
663,2009-12-14,,     4.8,
663,2009-12-15,,     4.8,
663,2009-12-16,,     4.9,
663,2009-12-17,,     4.9,
663,2009-12-18,,     4.9,
663,2009-12-19,,     4.9,
663,2009-12-20,,     4.9,
663,2009-12-21,,     5.0,
663,2009-12-22,,     5.0,
663,2009-12-23,,     5.0,
663,2009-12-24,,     5.1,
663,2009-12-25,,     5.3,
663,2009-12-26,,     5.4,
663,2009-12-27,,     5.4,
663,2009-12-28,,     5.4,
663,2009-12-29,,     5.4,
663,2009-12-30,,     5.6,
663,2009-12-31,,     5.6,




