  1.3849454e-003	  5.9376459e-001	
  2.4540579e-002	  6.9522689e-001	
  1.0455169e-002	  1.0541025e+000	
  2.8643487e-002	  7.3923663e-001	
  1.0555667e-002	  1.0470832e+000	
  2.8967327e-002	  7.3697640e-001	
  1.0653203e-002	  1.0398432e+000	
  3.3629957e-002	  7.6760645e-001	
  2.9251035e-002	  4.7520000e-002	
  3.6927581e-002	 -4.6377413e-001	
  2.9815478e-002	 -6.1201854e-001	
  1.4804246e-002	  2.0924683e+000	
  1.6025441e-002	  7.1910110e-001	
  3.3335318e-002	  5.6116858e-001	
  1.1649565e-002	  3.1104000e-001	
  2.7385768e-002	 -4.2755057e-002	
  1.0616153e-002	  9.6740786e-001	
  1.8070650e-002	  2.6481600e+000	
  6.6324947e-003	  1.6977600e+000	
  1.3094861e-002	  8.4882178e-001	
  1.3096524e-002	  3.6009704e-001	
  4.1414163e-002	  4.4558628e-001	
  1.7967689e-002	  3.7490388e-001	
  3.1717741e-002	  2.5610731e-001	
  1.6102896e-002	  1.2528000e-001	
  3.2990419e-002	  3.2909276e-001	
  2.2536558e-002	  4.4064000e-001	
  3.5015883e-002	  3.2560115e-001	
  6.5608753e-003	  5.6746435e-001	
  3.3224242e-002	  5.7888000e-001	
  4.0854923e-003	  4.1193816e-001	
  3.4349389e-002	  1.8318845e-001	
  2.7877173e-003	  8.4107189e-001	
  1.2533314e-002	  3.1762946e-001	
  4.2520110e-003	  5.2845010e-001	
  1.5235501e-002	  2.6731974e-001	
  1.5426335e-002	  5.9839742e-001	
  2.1417052e-002	  4.3651844e-001	
  9.5921396e-004	  5.8621451e-001	
  1.8062726e-002	  5.4359396e-001	
  4.9483828e-003	  1.6661376e-001	
  1.6207366e-002	  4.8849067e-001	
  1.5766303e-003	  6.4181493e-001	
  2.9814329e-002	  2.9932351e-001	
  3.2908859e-003	  4.9693786e-001	
  2.9602190e-002	  4.8816001e-001	
  6.2053065e-003	  5.7162994e-001	
  2.8349495e-002	  3.6432506e-001	
  3.2853245e-003	  4.6884009e-001	
  1.7150983e-002	 -1.3715673e-002	
  5.0274561e-003	  2.5607719e-001	
  2.2965887e-002	  2.9463146e-001	
  7.9820921e-003	  2.8512000e-001	
  1.7041065e-002	  3.6956238e-001	
  6.8736826e-003	  4.3268472e-001	
  2.4869779e-002	  1.4013365e-001	
  8.9813299e-003	  4.2886017e-001	
  3.8622548e-002	  4.0315523e-001	
  1.7085648e-002	  8.1553400e-001	
  3.6353395e-002	  4.0175999e-001	
  1.7752362e-002	  4.7469021e-001	
  5.6332959e-002	  4.0121916e-001	
  1.6903145e-002	  4.8232805e-001	
  2.3606788e-002	  5.3041132e-001	
  1.6163716e-002	  5.1436854e-001	
  3.6607823e-002	  7.2450963e-001	
  5.8390134e-003	  7.3248626e-001	
  2.0320084e-002	  3.8844727e-001	
  6.2197498e-003	  5.7909497e-001	
  3.7451720e-002	  4.4271515e-001	
  6.8460273e-003	  3.8960116e-001	
  3.9121380e-002	  2.8742809e-001	
  9.8723037e-003	  5.5192819e-001	
  2.9514113e-002	  2.9656770e-001	
  1.2999751e-002	  3.8649694e-001	
  1.9435029e-002	  2.3480151e-001	
 -1.8156653e-003	  8.2302008e-001	
  1.5595476e-002	  3.5289245e-001	
  8.6750364e-004	  6.5570100e-001	
  3.4331395e-002	  3.9019331e-001	
  1.6759922e-003	  7.3575052e-001	
  2.3280569e-002	  1.2416572e+000	
  3.8586057e-003	  1.2877435e+000	
  2.3939860e-002	  1.0494609e+000	
  3.0314541e-002	  5.1340842e-001	
  5.1828029e-002	  6.2855652e-001	
  2.2398869e-002	  5.7840120e-001	
  5.8414460e-002	  7.5480726e-001	
  1.5381125e-002	  2.4192000e-001	
  5.0379614e-002	  5.5296000e-001	
  1.1718290e-002	  2.5056001e-001	
  5.1894850e-002	  7.8192000e-001	
  9.3072494e-003	  2.8701719e-001	
  5.5663047e-002	  3.6178303e-001	
  9.9893679e-003	  3.2405724e-001	
  5.3850214e-002	  4.0694199e-001	
  1.0019007e-002	  3.0843185e-001	
  5.4692212e-002	  3.9551695e-001	
  1.0049559e-002	  2.9352955e-001	
  5.5559140e-002	  3.8478394e-001	
  1.0081058e-002	  2.7942175e-001	
  5.6451836e-002	  3.7478278e-001	
  1.0113523e-002	  2.6615418e-001	
  5.7371144e-002	  3.6554319e-001	
  1.0146970e-002	  2.5375971e-001	
  5.8317920e-002	  3.5708374e-001	
  1.0184488e-002	  2.4230776e-001	
  5.9293030e-002	  3.4941119e-001	
  1.0232221e-002	  2.3182508e-001	
  6.0297342e-002	  3.4252035e-001	
  1.0281053e-002	  2.2232377e-001	
  5.9178116e-002	  4.2743871e-001	
  9.2784926e-003	  4.7520001e-001	
  5.9371093e-002	  3.1812491e-001	
  1.4455668e-002	  4.0388738e-001	
  6.0425793e-002	  4.1073060e-001	
  4.5761446e-003	  4.0000903e-001	
  5.1942524e-002	 -3.9231343e-001	
  2.5802409e-002	  2.4443629e-001	
  9.0056654e-002	  1.2799987e-001	
  1.1711214e-002	  6.2609459e-001	
  5.7984077e-002	  2.0673014e-001	
  6.5283766e-003	  4.9784462e-001	
  5.7578555e-002	 -3.6211258e-001	
  4.6600062e-003	  1.8213789e-001	
  7.3584447e-002	  1.2528463e+000	
  7.7330965e-003	  4.2768000e-001	
  7.6153119e-002	 -7.4407431e-002	
  1.2848564e-002	  5.0112000e-001	
  6.6395430e-002	  9.5039999e-002	
  1.0000464e-002	  4.5792000e-001	
  8.4962811e-002	  3.1761103e-001	
  9.2617812e-003	  1.7211245e-001	
  7.4982764e-002	  2.9966515e-001	
  2.0091378e-002	  3.2624027e-001	
  1.0000031e-001	 -4.6571833e-002	
  1.3971247e-002	  2.3901795e-001	
  6.1632099e-002	  3.9314975e-001	
  1.5810920e-002	  7.0416000e-001	
  1.0070621e-001	  3.8919429e-001	
  1.4738873e-002	  2.6025775e-001	
  6.3035113e-002	  2.6856312e-001	
  8.4215946e-003	  6.1776000e-001	
  8.8417903e-002	  3.8016000e-001	
  2.0576837e-002	  4.7047220e-001	
  3.4721451e-002	  1.1709448e-001	
  8.2587196e-003	  1.7988988e-002	
  9.6277921e-002	  1.4198454e-001	
  2.1100456e-002	  2.0439793e-001	
  9.1420073e-002	  3.9688265e-001	
  1.0826056e-002	  1.9320534e-001	
  7.3442888e-002	  2.3198544e-001	
  1.2356131e-002	  1.4371655e-001	
  9.1982404e-002	  1.7045007e-001	
  1.3122448e-002	  2.3541131e-001	
  5.0059737e-002	 -7.3801356e-002	
  8.0331818e-003	 -3.9219113e-002	
  4.3014979e-002	 -3.8557327e-003	
  7.4678017e-003	 -8.3073573e-002	
  3.2772979e-002	 -1.3767653e-001	
  7.8521041e-003	  8.4766151e-002	
  4.9117419e-002	 -2.3764147e-001	
  5.0669370e-003	  3.7487542e-001	
  1.1100241e-001	  3.7623425e-001	
  2.8954496e-003	  1.1275200e+000	
  1.1607377e-001	  9.3396041e-001	
  8.8621734e-003	  4.0234025e-001	
  1.0902661e-001	  3.1279686e-001	
  8.8924884e-003	  4.3018485e-001	
  1.1842540e-001	  6.1579925e-001	
  7.5600003e-004	  9.2076342e-001	
  2.9781639e-002	  1.5628669e-001	
  1.3814568e-003	  4.3842242e-001	
  3.0857407e-002	  7.6897812e-002	
  8.9785467e-003	  5.1850150e-001	
  1.2479696e-001	  1.8334991e-001	
  6.7914732e-003	  2.7138872e-001	
  1.1523309e-001	  1.6694762e-001	
  7.7253909e-003	  3.1572998e-001	
  1.0182763e-001	 -1.0521079e-001	
  4.2385092e-003	  4.1038899e-001	
  7.7648207e-002	 -7.2930431e-003	
  6.4525612e-003	  6.9984000e-001	
  5.2524000e-002	  3.1968000e-001	
  1.1268000e-002	  8.4535141e-001	
  1.0327778e-001	  1.1429040e-001	
  3.2815847e-003	  1.3462333e+000	
  8.2211033e-002	  8.7202343e-001	
 -2.8693191e-003	  1.4017358e+000	
  3.0720951e-001	  8.4898618e-001	
  1.8469025e-002	  1.5422764e+000	
  1.1478725e-001	 -3.5466069e-001	
  4.5000000e-003	  4.7794197e-001	
  6.5657945e-002	 -5.1978784e-001	
  9.2978774e-003	  8.2107956e-001	
  1.4477700e-001	 -2.4280172e-001	
  9.3219670e-003	  8.4762977e-001	
  1.3598056e-001	 -6.2656599e-001	
  7.3800000e-003	  5.5813099e-001	
  3.4596000e-002	 -6.5664000e-001	
  1.9037884e-003	  7.8126470e-001	
  1.0777796e-001	 -2.6540140e-004	
  3.1492605e-003	  1.2656287e+000	
  8.5057185e-002	 -4.2112159e-001	
  1.3984591e-003	  7.4735999e-001	
  1.0367944e-001	 -8.0341404e-001	
  1.3400107e-002	  9.2781822e-001	
  6.3179999e-002	 -7.3090760e-001	
  1.8000000e-004	  1.0156132e+000	
  8.5069416e-002	 -9.3698606e-001	
 -2.4813074e-003	  1.8149072e+000	
  1.5334597e-001	 -3.6593303e-001	
  1.3680000e-002	  1.0813917e+000	
  1.4869702e-001	 -1.3029705e+000	
  9.4433614e-003	  1.0265119e+000	
  1.7468866e-001	 -1.5133762e+000	
  9.4450958e-003	  1.0399863e+000	
  1.8322982e-001	 -1.3219506e+000	
  9.0360000e-003	  1.6893179e+000	
  1.0562400e-001	 -1.4281165e+000	
  1.5588000e-002	  9.9024247e-001	
  1.5268601e-001	 -2.2615403e+000	
  8.4794272e-003	  1.0351733e+000	
  1.8822637e-001	 -2.2131246e+000	
  8.4669429e-003	  1.0477254e+000	
  1.9223601e-001	 -1.9380948e+000	
  1.9332000e-002	  1.5399588e+000	
  2.7093600e-001	 -5.0544001e-001	
  1.5948000e-002	  1.7262539e+000	
  2.4710188e-001	 -2.6469035e+000	
  8.4597546e-003	  2.0523092e+000	
  8.1072000e-002	 -2.0424251e+000	
  4.7278232e-003	  7.8951883e-001	
  7.4776350e-002	 -2.1560714e+000	
  2.2237966e-003	  8.6845777e-001	
  1.0344848e-001	 -2.4842811e+000	
  4.7858587e-003	  8.6609991e-001	
  1.3891145e-001	 -2.5548136e+000	
  1.0064586e-003	  1.3907796e+000	
  1.6965159e-001	 -3.4518594e+000	
  2.9342695e-003	  8.0469000e-001	
  2.0833439e-001	 -3.5619072e+000	
  1.6402783e-003	  9.9693835e-001	
  1.9036495e-001	 -3.7668914e+000	
  4.6800000e-004	  1.5488357e+000	
  7.8648362e-003	 -8.0725046e-001	
  2.8743727e-003	  8.9619345e-001	
  6.7636850e-002	 -2.2371882e+000	
  4.1164087e-003	  8.2816012e-001	
  2.3123182e-001	 -4.5844386e+000	
  1.8957719e-003	  1.1221063e+000	
  2.5665083e-001	 -4.9094494e+000	
  1.1794919e-002	  1.4610959e+000	
  3.0154526e-001	 -4.9281537e+000	
  6.5544897e-003	  1.5529545e+000	
  1.3143746e-001	 -3.7695845e+000	
  1.5471170e-002	  9.4047233e-001	
  1.5873099e-001	 -4.4731528e+000	
 -5.6949438e-003	  1.4145026e+000	
  2.2410176e-001	 -5.5911059e+000	
 -4.4990444e-003	  1.7984304e+000	
  2.2293823e-001	 -5.5924681e+000	
 -4.5156934e-003	  1.6782722e+000	
  3.5197200e-001	 -8.1475200e+000	
  8.7120001e-003	  1.4024295e+000	
  3.2842800e-001	 -8.0011049e+000	
  9.2048757e-003	  1.1856618e+000	
  2.9773679e-001	 -7.8614169e+000	
  5.6525440e-003	  1.1613588e+000	
  3.0578400e-001	 -6.7219679e+000	
  1.7103661e-003	  1.8134813e+000	
  3.0016845e-001	 -6.9001432e+000	
  1.0981107e-002	  1.8300084e+000	
  2.7566339e-001	 -7.6128878e+000	
  5.4359999e-003	  1.9180800e+000	
  3.3350133e-001	 -9.1148618e+000	
  1.4818894e-002	  1.6704751e+000	
  3.1234726e-001	 -8.0733319e+000	
  2.4120000e-003	  1.3120803e+000	
  3.0533880e-001	 -7.5902420e+000	
 -5.2560000e-003	  1.6632000e+000	
  2.5474321e-001	 -8.8217261e+000	
  1.8499552e-003	  1.4165656e+000	
  1.3509113e-001	 -7.0787653e+000	
 -6.1016028e-004	  1.3400094e+000	
  1.0089023e-001	 -5.9567548e+000	
  9.0021372e-003	  1.6478577e+000	
  2.7992808e-001	 -8.3548141e+000	
  9.0484688e-003	  1.6659343e+000	
  2.1277177e-001	 -7.6233261e+000	
  9.2262624e-004	  1.7625600e+000	
  3.0272400e-001	 -8.8430400e+000	
  4.7109950e-004	  1.2391011e+000	
  7.4139041e-003	 -2.0805757e+000	
 -2.5395004e-004	  1.3350490e+000	
  1.7107123e-001	 -7.9961549e+000	
  2.2872324e-003	  7.9216794e-001	
  3.4093584e-001	 -9.0070393e+000	
  4.5217990e-003	  9.4181410e-001	
  2.4869083e-001	 -7.8863052e+000	
  9.2992993e-003	  1.7446320e+000	
  2.9253123e-001	 -8.8109281e+000	
  9.3343606e-003	  1.7525150e+000	
  2.9398465e-001	 -8.8463281e+000	
  9.3668341e-003	  1.7590297e+000	
  2.9534604e-001	 -8.8751335e+000	
  9.3964675e-003	  1.7642084e+000	
  2.9661391e-001	 -8.8976588e+000	
  9.4230089e-003	  1.7680920e+000	
  2.9778684e-001	 -8.9142254e+000	
  3.7635369e-003	  1.7158821e+000	
  1.0259771e-001	 -4.4014211e+000	
  2.9796541e-003	  1.7553886e+000	
  5.3794102e-002	 -1.5189179e+000	
  3.0318099e-003	  1.7488874e+000	
  1.9178397e-001	 -6.6392520e+000	
  2.1495140e-003	  1.8209199e+000	
  3.5374175e-001	 -8.4870304e+000	
  2.1402393e-003	  1.8137194e+000	
  3.6858566e-001	 -9.9368678e+000	
  1.9856478e-003	  1.8173566e+000	
  3.2983615e-001	 -9.6483085e+000	
  5.9016004e-003	  1.7706309e+000	
  2.3020337e-001	 -6.0756970e+000	
  1.4696008e-003	  1.8258495e+000	
  4.5213706e-001	 -9.4816647e+000	
 -2.2909145e-003	  2.0402288e+000	
  2.9978459e-001	 -5.9480036e+000	
  3.5434840e-003	  2.1970618e+000	
  2.5494466e-001	 -6.6974235e+000	
 -1.3217674e-003	  1.7928000e+000	
  3.9268062e-001	 -7.6200006e+000	
  2.6966858e-003	  1.7210228e+000	
  8.5243481e-002	 -2.9747029e+000	
 -1.0800000e-004	  2.3715186e+000	
  7.3824630e-003	 -1.8626227e-001	
  1.6936781e-004	  2.0512538e+000	
  3.2502101e-001	 -9.4534159e+000	
  6.1485329e-005	  1.8617101e+000	
  2.6259379e-001	 -8.6590364e+000	
  9.2461334e-003	  1.7048708e+000	
  3.0299852e-001	 -8.6207924e+000	
  9.1889602e-003	  1.6964651e+000	
  3.0247237e-001	 -8.5811231e+000	
  9.1258177e-003	  1.6878923e+000	
  3.7457689e-001	 -8.4835835e+000	
 -4.3560000e-003	  1.7725408e+000	
  2.9276857e-001	 -5.9513247e+000	
 -1.9343921e-003	  1.7821838e+000	
  4.0212547e-001	 -7.9878954e+000	
  1.0207189e-003	  2.0464678e+000	
  5.5829692e-002	 -1.8453175e+000	
 -1.3866020e-004	  1.7568936e+000	
  3.8829600e-001	 -6.8735046e+000	
 -6.4800004e-004	  1.7861804e+000	
  3.5600015e-001	 -7.2472824e+000	
  1.4400000e-004	  1.6053153e+000	
  1.5569062e-001	 -6.6164565e+000	
 -3.8108533e-003	  1.2997628e+000	
  3.6423620e-001	 -4.7743728e+000	
  5.9606704e-003	  2.4008961e+000	
  3.6126857e-001	 -6.7374496e+000	
 -2.7861353e-003	  1.8804552e+000	
  2.8149379e-001	 -8.0912498e+000	
  1.3613616e-003	  2.3284800e+000	
  5.3902801e-001	 -7.0760873e+000	
  4.8940153e-003	  2.1049767e+000	
  3.0296662e-002	 -6.4373804e-001	
  7.4673498e-003	  1.8840348e+000	
  2.9024490e-001	 -4.6404457e+000	
  2.0880000e-003	  2.4045631e+000	
  4.3604978e-001	 -7.5842416e+000	
  4.2983322e-003	  1.4482792e+000	
  3.5229417e-001	 -8.1566505e+000	
  1.3680000e-003	  1.7792792e+000	
  1.6133579e-001	 -5.0729692e+000	
  3.7278106e-004	  1.8436913e+000	
  4.5900000e-001	 -6.6960000e+000	
  1.2647027e-002	  1.7889768e+000	
  5.0194800e-001	 -7.4120603e+000	
 -1.7152158e-003	  1.9351013e+000	
  4.7540721e-001	 -7.6958055e+000	
 -4.5325202e-003	  1.6186450e+000	
  4.6271677e-001	 -7.8328813e+000	
  9.1481695e-003	  1.5856032e+000	
  1.5448807e-004	  1.0089366e-001	
 -3.1655374e-003	  1.6729547e+000	
  2.4024492e-001	 -6.0247998e+000	
  6.9679921e-003	  1.5536589e+000	
  2.6763958e-001	 -7.5157288e+000	
  6.8078007e-003	  1.5488451e+000	
  2.6543479e-001	 -7.4631465e+000	
  6.6472601e-003	  1.5443056e+000	
  2.4149986e-001	 -6.5623321e+000	
 -2.4337422e-003	  1.6352971e+000	
  9.2692283e-002	 -3.8701301e+000	
 -2.1626005e-003	  1.8215233e+000	
  3.3552001e-002	 -2.3592335e+000	
 -6.0443985e-004	  1.3305600e+000	
  9.3970948e-002	 -3.0522543e+000	
 -2.6298718e-003	  1.5129309e+000	
  2.4905153e-002	 -1.8717583e+000	
 -5.6990987e-003	  1.9527148e+000	
  9.5374633e-002	 -3.3465931e+000	
  4.6800000e-004	  1.7164557e+000	
  2.0663873e-001	 -4.5016125e+000	
  2.0964424e-003	  1.5727376e+000	
  4.1058001e-001	 -6.4546039e+000	
 -5.7600001e-004	  2.5400060e+000	
  5.6811599e-001	 -6.5344353e+000	
  4.9326686e-003	  3.0489963e+000	
  4.5829248e-001	 -6.8675393e+000	
  3.8937756e-003	  1.6994075e+000	
  4.0178482e-001	 -6.5641207e+000	
 -2.7360001e-003	  1.3717225e+000	
  4.2922800e-001	 -6.6488196e+000	
  2.1599993e-004	  2.0850967e+000	
  3.5878268e-001	 -7.6061407e+000	
  2.0630168e-003	  2.6601648e+000	
  4.8718800e-001	 -7.3220717e+000	
  8.6400002e-004	  3.1820960e+000	
  2.2014781e-001	 -6.2817724e+000	
  8.3109710e-003	  1.5217375e+000	
  2.1517089e-001	 -6.3970795e+000	
  2.8258002e-004	  2.7257184e+000	
  2.7604800e-001	 -5.6980800e+000	
  2.8439999e-003	  1.7539200e+000	
  2.8245600e-001	 -6.7089600e+000	
 -6.7532708e-003	  1.7259473e+000	
  3.2368706e-001	 -6.1926400e+000	
  5.7271868e-003	  2.0859650e+000	
  3.0751200e-001	 -5.6678400e+000	
  1.2960000e-003	  1.5050843e+000	
  3.1517318e-001	 -6.2028038e+000	
 -1.4400000e-003	  1.9349888e+000	
 -7.1999998e-004	  1.7798217e-001	
 -7.1919129e-004	  1.0065600e+000	
  1.9278000e-001	 -5.3855371e+000	
  7.9200000e-004	  1.9249107e+000	
  1.8080672e-001	 -5.4552842e+000	
 -3.6000000e-004	  2.0663392e+000	
  9.5544000e-002	 -4.6120322e+000	
 -2.2773531e-003	  1.8513485e+000	
  1.3141418e-001	 -4.3627158e+000	
 -2.5194328e-003	  2.0439192e+000	
  1.3496329e-001	 -5.4325489e+000	
 -4.1377042e-003	  2.0563200e+000	
  3.7562400e-001	 -5.3338071e+000	
 -5.5875126e-003	  1.9440000e+000	
  1.2919290e-001	 -4.0952811e+000	
  2.9160000e-003	  2.8036800e+000	
  2.3666400e-001	 -5.6851200e+000	
 -2.3999195e-003	  1.3421382e+000	
  2.6043059e-001	 -5.0437998e+000	
 -1.4092168e-003	  2.4602512e+000	
  2.6555114e-001	 -5.6732408e+000	
 -4.8493193e-004	  2.0190884e+000	
  2.4384921e-001	 -5.6675999e+000	
  9.3278184e-004	  1.1488345e+000	
  2.0103114e-001	 -5.4558784e+000	
  1.1013151e-003	  1.9980453e+000	
  1.7302693e-001	 -5.2811428e+000	
 -3.4386786e-003	  2.4610534e+000	
  2.2248875e-001	 -5.9058352e+000	
 -4.8761176e-003	  2.5402820e+000	
  2.4802700e-001	 -5.2316231e+000	
 -2.0127566e-003	  2.2680000e+000	
  2.6863594e-001	 -4.3508459e+000	
  1.3032000e-002	  1.8810200e+000	
  2.6305200e-001	 -4.8333452e+000	
  4.0910376e-004	  1.8430860e+000	
  2.3141562e-001	 -5.4802659e+000	
  4.2953799e-004	  1.6036583e+000	
  1.4701401e-001	 -2.1764949e+000	
  1.0551737e-002	  3.0061693e+000	
  2.8123200e-001	 -3.9312000e+000	
  1.2790881e-002	  1.2862652e+000	
  1.5012000e-001	 -2.6477753e+000	
  1.2737654e-003	  1.6153340e+000	
  1.1997848e-001	 -4.9537676e-001	
  2.6376859e-003	  9.5040000e-001	
  2.7360000e-003	 -9.2016000e-001	
  3.6000040e-005	  1.5160362e+000	
  1.4257746e-002	 -1.0293245e+000	
  5.2247566e-003	  2.5789663e+000	
  1.8465053e-001	 -4.2889619e+000	
  2.0007453e-003	  1.6515410e+000	
  3.2084242e-001	 -2.0008695e+000	
  1.1734242e-002	  1.7810581e+000	
  1.6503528e-001	 -1.4585155e+000	
  5.8989860e-003	  1.6154466e+000	
  1.1470755e-001	 -1.7365793e+000	
 -1.7154587e-003	  9.8778064e-001	
  9.6227998e-002	 -2.2939200e+000	
  6.5520001e-003	  1.2312000e+000	
  1.9340670e-001	 -2.2816231e+000	
  1.9365075e-002	  1.8890442e+000	
  1.3149360e-001	 -2.7352453e+000	
  2.0779842e-002	  1.3572113e+000	
  9.6273274e-002	 -1.1738174e+000	
  1.5265483e-002	  1.1573659e+000	
  1.1693763e-001	 -1.2939915e+000	
  1.5732000e-002	  1.8869808e+000	
  1.5024248e-001	 -1.8937122e+000	
  1.2875395e-003	  1.7081559e+000	
  1.3184181e-001	 -1.5309917e+000	
  3.1362169e-004	  1.0841815e+000	
  1.6194499e-002	 -5.6114947e-001	
  7.7364208e-004	  3.3013561e+000	
  1.5265294e-001	 -2.5581362e+000	
 -1.7856607e-003	  2.0991834e+000	
  5.9352653e-002	 -1.1129503e+000	
  7.8652702e-004	  1.9332023e+000	
  1.3604400e-001	  8.6400026e-003	
  6.3200637e-003	  1.2394155e+000	
  1.0753800e-001	 -2.0322004e+000	
  5.6179175e-004	  1.3399906e+000	
  5.6520000e-002	 -2.8521986e-001	
  4.4140364e-003	  1.8437797e+000	
  2.3636028e-002	 -1.8524907e-001	
  8.2799999e-004	  7.2277288e-001	
  2.4087825e-002	 -7.8473021e-001	
  6.8991432e-002	  2.2249912e+000	
  1.4907124e-001	  7.3645134e-001	
  4.8591147e-003	  1.1548241e+000	
  5.3772551e-002	  1.2695324e-001	
  6.1612559e-003	  9.6766915e-001	
  3.1709268e-002	 -2.8196828e-001	
  5.6591762e-004	  1.4314021e+000	
  8.4348001e-002	  1.0508164e-001	
  7.3353102e-003	  9.1275921e-001	
  4.3056000e-002	  1.7712000e-001	
 -9.7844395e-003	  9.2201626e-001	
  6.4538631e-002	 -8.8472213e-001	
 -2.4419505e-003	  1.2671218e+000	
  5.1156000e-002	  3.4231418e-001	
  1.0800007e-004	  1.4601600e+000	
  1.8029787e-002	  6.4513599e-001	
  8.9670446e-003	  1.3571379e+000	
  5.4121009e-002	 -2.4150655e-001	
  2.2896000e-002	  2.5704000e+000	
  6.2352000e-002	  2.8944000e-001	
  1.2492000e-002	  1.5379200e+000	
  7.7904000e-002	  6.7392000e-001	
 -6.8039661e-004	  1.0432702e+000	
  5.0068795e-002	 -2.6334354e-001	
  1.8671784e-004	  1.3526987e+000	
  1.5336000e-002	  5.6073290e-001	
  3.7144239e-003	  1.0602197e+000	
  8.3807998e-002	 -3.4559997e-002	
  1.4011431e-002	  1.1256132e+000	
  1.7292795e-002	  1.4682443e-001	
  7.4438497e-003	  1.2379403e+000	
  4.3389908e-002	  8.3172567e-002	
  5.6494987e-003	  1.0020527e+000	
  1.7172000e-002	  1.4882300e-001	
  6.1592471e-003	  8.1200570e-001	
  1.4217122e-002	  2.1386235e-001	
  2.9102554e-004	  7.0768963e-001	
  2.3750110e-002	  3.4253646e-001	
  2.6176496e-002	  2.4056530e+000	
  5.5355242e-002	  5.8391966e-001	
  3.1755158e-003	  1.3879517e+000	
  9.3727790e-002	 -1.3418536e-001	
  1.7424000e-002	  7.0329586e-001	
  4.5046859e-002	  2.3172840e-001	
  6.2701469e-003	  1.0208316e+000	
  3.0128034e-002	  5.0387915e-001	
  5.0668736e-003	  6.2208027e-001	
  3.1987937e-002	  6.5711418e-001	
  5.0733127e-003	  9.2548919e-001	
  1.4220000e-002	  4.8002061e-001	
 -8.1867989e-003	  1.0502947e+000	
 -3.5999960e-005	  7.8192000e-001	
 -1.2460036e-003	  1.2172383e+000	
  3.3640091e-002	  2.5556006e-001	
  9.4487991e-003	  1.2110996e+000	
  4.5252049e-002	  2.9501719e-001	
  9.4349377e-003	  1.2044937e+000	
  4.4369764e-002	  3.3217293e-001	
  9.4209256e-003	  1.1977313e+000	
  4.3513309e-002	  3.6706878e-001	
  9.4085770e-003	  1.1907915e+000	
  4.2681672e-002	  3.9975061e-001	
  9.3973598e-003	  1.1836584e+000	
  4.1873872e-002	  4.3026890e-001	
  9.3860168e-003	  1.1763215e+000	
  4.1088954e-002	  4.5867885e-001	
  9.3745545e-003	  1.1687754e+000	
  4.0325999e-002	  4.8504040e-001	
  9.3691418e-003	  1.1609480e+000	
  3.8028822e-002	  4.4461420e-001	
 -2.5723744e-003	  9.3273691e-001	
 -3.4059698e-003	  6.9582117e-001	
 -2.3279678e-002	  1.9842023e+000	
  6.5417196e-003	  1.0734561e+000	
